left_row_id,right_row_id,left_id,left_title,right_id,right_title,jaccard_est,decision
1894,3052,r01894,Tech Media & Telecom Roundup: Market Talk,r03052,Tech Media & Telecom Roundup: Market Talk,0.75,NEAR_DUP_REJECT
1894,3083,r01894,Tech Media & Telecom Roundup: Market Talk,r03083,Tech Media & Telecom Roundup: Market Talk,0.5938,NEAR_DUP_REJECT
1894,3163,r01894,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.625,NEAR_DUP_REJECT
1894,3286,r01894,Tech Media & Telecom Roundup: Market Talk,r03286,Tech Media & Telecom Roundup: Market Talk,0.6562,NEAR_DUP_REJECT
1894,3323,r01894,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.5938,NEAR_DUP_REJECT
1894,3348,r01894,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.5781,NEAR_DUP_REJECT
1894,3374,r01894,Tech Media & Telecom Roundup: Market Talk,r03374,Tech Media & Telecom Roundup: Market Talk,0.6094,NEAR_DUP_REJECT
1895,2071,r01895,Tech Media & Telecom Roundup: Market Talk,r02071,Tech Media & Telecom Roundup: Market Talk,0.4844,NEAR_DUP_REJECT
1895,2224,r01895,Tech Media & Telecom Roundup: Market Talk,r02224,Tech Media & Telecom Roundup: Market Talk,0.4844,NEAR_DUP_REJECT
1895,2363,r01895,Tech Media & Telecom Roundup: Market Talk,r02363,Tech Media & Telecom Roundup: Market Talk,0.4688,NEAR_DUP_REJECT
1895,2867,r01895,Tech Media & Telecom Roundup: Market Talk,r02867,Tech Media & Telecom Roundup: Market Talk,0.4688,NEAR_DUP_REJECT
1895,2890,r01895,Tech Media & Telecom Roundup: Market Talk,r02890,Tech Media & Telecom Roundup: Market Talk,0.375,NEAR_DUP_REJECT
1895,2967,r01895,Tech Media & Telecom Roundup: Market Talk,r02967,Tech Media & Telecom Roundup: Market Talk,0.4531,NEAR_DUP_REJECT
1895,3083,r01895,Tech Media & Telecom Roundup: Market Talk,r03083,Tech Media & Telecom Roundup: Market Talk,0.4219,NEAR_DUP_REJECT
1895,3163,r01895,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.4531,NEAR_DUP_REJECT
1895,3286,r01895,Tech Media & Telecom Roundup: Market Talk,r03286,Tech Media & Telecom Roundup: Market Talk,0.4688,NEAR_DUP_REJECT
1895,3323,r01895,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.4219,NEAR_DUP_REJECT
1965,2578,r01965,Australian Firms Embrace Hybrid Clouds for Transformation,r02578,More Brazilian Firms Are Turning to Hybrid Clouds for Help,0.6562,NEAR_DUP_REJECT
1965,2600,r01965,Australian Firms Embrace Hybrid Clouds for Transformation,r02600,Cautious U.S. Firms Still Seeking Benefits of Hybrid Clouds,0.7031,NEAR_DUP_REJECT
2071,2208,r02071,Tech Media & Telecom Roundup: Market Talk,r02208,Tech Media & Telecom Roundup: Market Talk,0.6719,NEAR_DUP_REJECT
2071,2224,r02071,Tech Media & Telecom Roundup: Market Talk,r02224,Tech Media & Telecom Roundup: Market Talk,0.7812,NEAR_DUP_REJECT
2071,2363,r02071,Tech Media & Telecom Roundup: Market Talk,r02363,Tech Media & Telecom Roundup: Market Talk,0.625,NEAR_DUP_REJECT
2071,2494,r02071,Tech Media & Telecom Roundup: Market Talk,r02494,Tech Media & Telecom Roundup: Market Talk,0.7656,NEAR_DUP_REJECT
2071,2501,r02071,Tech Media & Telecom Roundup: Market Talk,r02501,Tech Media & Telecom Roundup: Market Talk,0.7344,NEAR_DUP_REJECT
2071,2624,r02071,Tech Media & Telecom Roundup: Market Talk,r02624,Tech Media & Telecom Roundup: Market Talk,0.6875,NEAR_DUP_REJECT
2071,2867,r02071,Tech Media & Telecom Roundup: Market Talk,r02867,Tech Media & Telecom Roundup: Market Talk,0.6406,NEAR_DUP_REJECT
2071,2890,r02071,Tech Media & Telecom Roundup: Market Talk,r02890,Tech Media & Telecom Roundup: Market Talk,0.7188,NEAR_DUP_REJECT
2071,2902,r02071,Tech Media & Telecom Roundup: Market Talk,r02902,Tech Media & Telecom Roundup: Market Talk,0.6094,NEAR_DUP_REJECT
2071,2906,r02071,Tech Media & Telecom Roundup: Market Talk,r02906,Tech Media & Telecom Roundup: Market Talk,0.7031,NEAR_DUP_REJECT
2071,2967,r02071,Tech Media & Telecom Roundup: Market Talk,r02967,Tech Media & Telecom Roundup: Market Talk,0.8281,NEAR_DUP_REJECT
2071,3004,r02071,Tech Media & Telecom Roundup: Market Talk,r03004,Tech Media & Telecom Roundup: Market Talk,0.7344,NEAR_DUP_REJECT
2071,3052,r02071,Tech Media & Telecom Roundup: Market Talk,r03052,Tech Media & Telecom Roundup: Market Talk,0.6719,NEAR_DUP_REJECT
2071,3083,r02071,Tech Media & Telecom Roundup: Market Talk,r03083,Tech Media & Telecom Roundup: Market Talk,0.75,NEAR_DUP_REJECT
2071,3163,r02071,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.75,NEAR_DUP_REJECT
2071,3286,r02071,Tech Media & Telecom Roundup: Market Talk,r03286,Tech Media & Telecom Roundup: Market Talk,0.7969,NEAR_DUP_REJECT
2071,3323,r02071,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.7188,NEAR_DUP_REJECT
2071,3348,r02071,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.5625,NEAR_DUP_REJECT
2071,3374,r02071,Tech Media & Telecom Roundup: Market Talk,r03374,Tech Media & Telecom Roundup: Market Talk,0.7188,NEAR_DUP_REJECT
2090,4922,r02090,Who keeps calling me? Look up numbers flagged as potential robocalls or spam,r04922,Who keeps calling me? Look up numbers flagged as potential robo-calls or spam,0.8125,NEAR_DUP_REJECT
2204,3514,r02204,Best Live TV Streaming Service for Cord Cutters in 2023,r03514,How We Test Products and Services,0.8906,NEAR_DUP_MERGE
2208,2224,r02208,Tech Media & Telecom Roundup: Market Talk,r02224,Tech Media & Telecom Roundup: Market Talk,0.6406,NEAR_DUP_REJECT
2208,2363,r02208,Tech Media & Telecom Roundup: Market Talk,r02363,Tech Media & Telecom Roundup: Market Talk,0.4844,NEAR_DUP_REJECT
2208,2494,r02208,Tech Media & Telecom Roundup: Market Talk,r02494,Tech Media & Telecom Roundup: Market Talk,0.625,NEAR_DUP_REJECT
2208,2496,r02208,Tech Media & Telecom Roundup: Market Talk,r02496,Tech Media & Telecom Roundup: Market Talk,0.5,NEAR_DUP_REJECT
2208,2501,r02208,Tech Media & Telecom Roundup: Market Talk,r02501,Tech Media & Telecom Roundup: Market Talk,0.7188,NEAR_DUP_REJECT
2208,2535,r02208,Tech Media & Telecom Roundup: Market Talk,r02535,Tech Media & Telecom Roundup: Market Talk,0.4688,NEAR_DUP_REJECT
2208,2585,r02208,Tech Media & Telecom Roundup: Market Talk,r02585,Tech Media & Telecom Roundup: Market Talk,0.4844,NEAR_DUP_REJECT
2208,2624,r02208,Tech Media & Telecom Roundup: Market Talk,r02624,Tech Media & Telecom Roundup: Market Talk,0.7812,NEAR_DUP_REJECT
2208,2890,r02208,Tech Media & Telecom Roundup: Market Talk,r02890,Tech Media & Telecom Roundup: Market Talk,0.5469,NEAR_DUP_REJECT
2208,2902,r02208,Tech Media & Telecom Roundup: Market Talk,r02902,Tech Media & Telecom Roundup: Market Talk,0.6406,NEAR_DUP_REJECT
2208,2906,r02208,Tech Media & Telecom Roundup: Market Talk,r02906,Tech Media & Telecom Roundup: Market Talk,0.6875,NEAR_DUP_REJECT
2208,2967,r02208,Tech Media & Telecom Roundup: Market Talk,r02967,Tech Media & Telecom Roundup: Market Talk,0.6719,NEAR_DUP_REJECT
2208,3004,r02208,Tech Media & Telecom Roundup: Market Talk,r03004,Tech Media & Telecom Roundup: Market Talk,0.7188,NEAR_DUP_REJECT
2208,3052,r02208,Tech Media & Telecom Roundup: Market Talk,r03052,Tech Media & Telecom Roundup: Market Talk,0.7344,NEAR_DUP_REJECT
2208,3083,r02208,Tech Media & Telecom Roundup: Market Talk,r03083,Tech Media & Telecom Roundup: Market Talk,0.6094,NEAR_DUP_REJECT
2208,3163,r02208,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.6406,NEAR_DUP_REJECT
2208,3286,r02208,Tech Media & Telecom Roundup: Market Talk,r03286,Tech Media & Telecom Roundup: Market Talk,0.625,NEAR_DUP_REJECT
2208,3323,r02208,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.6094,NEAR_DUP_REJECT
2208,3348,r02208,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.5938,NEAR_DUP_REJECT
2208,3374,r02208,Tech Media & Telecom Roundup: Market Talk,r03374,Tech Media & Telecom Roundup: Market Talk,0.5312,NEAR_DUP_REJECT
2210,4441,r02210,CUPP to Service Chiefs: Adopt technology strategy to tackle Nigeria’s security c,r04441,CUPP to New Service Chiefs: Adopt technology strategy to tackle security challen,0.75,NEAR_DUP_REJECT
2224,2363,r02224,Tech Media & Telecom Roundup: Market Talk,r02363,Tech Media & Telecom Roundup: Market Talk,0.5625,NEAR_DUP_REJECT
2224,2494,r02224,Tech Media & Telecom Roundup: Market Talk,r02494,Tech Media & Telecom Roundup: Market Talk,0.6875,NEAR_DUP_REJECT
2224,2501,r02224,Tech Media & Telecom Roundup: Market Talk,r02501,Tech Media & Telecom Roundup: Market Talk,0.6562,NEAR_DUP_REJECT
2224,2624,r02224,Tech Media & Telecom Roundup: Market Talk,r02624,Tech Media & Telecom Roundup: Market Talk,0.6562,NEAR_DUP_REJECT
2224,2867,r02224,Tech Media & Telecom Roundup: Market Talk,r02867,Tech Media & Telecom Roundup: Market Talk,0.5781,NEAR_DUP_REJECT
2224,2890,r02224,Tech Media & Telecom Roundup: Market Talk,r02890,Tech Media & Telecom Roundup: Market Talk,0.6406,NEAR_DUP_REJECT
2224,2902,r02224,Tech Media & Telecom Roundup: Market Talk,r02902,Tech Media & Telecom Roundup: Market Talk,0.6094,NEAR_DUP_REJECT
2224,2906,r02224,Tech Media & Telecom Roundup: Market Talk,r02906,Tech Media & Telecom Roundup: Market Talk,0.625,NEAR_DUP_REJECT
2224,2967,r02224,Tech Media & Telecom Roundup: Market Talk,r02967,Tech Media & Telecom Roundup: Market Talk,0.7344,NEAR_DUP_REJECT
2224,3004,r02224,Tech Media & Telecom Roundup: Market Talk,r03004,Tech Media & Telecom Roundup: Market Talk,0.7031,NEAR_DUP_REJECT
2224,3052,r02224,Tech Media & Telecom Roundup: Market Talk,r03052,Tech Media & Telecom Roundup: Market Talk,0.6406,NEAR_DUP_REJECT
2224,3083,r02224,Tech Media & Telecom Roundup: Market Talk,r03083,Tech Media & Telecom Roundup: Market Talk,0.7344,NEAR_DUP_REJECT
2224,3163,r02224,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.7188,NEAR_DUP_REJECT
2224,3286,r02224,Tech Media & Telecom Roundup: Market Talk,r03286,Tech Media & Telecom Roundup: Market Talk,0.7031,NEAR_DUP_REJECT
2224,3323,r02224,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.7344,NEAR_DUP_REJECT
2224,3348,r02224,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.5781,NEAR_DUP_REJECT
2224,3374,r02224,Tech Media & Telecom Roundup: Market Talk,r03374,Tech Media & Telecom Roundup: Market Talk,0.6562,NEAR_DUP_REJECT
2226,2608,r02226,Plan to forge a better Britain through science and technology unveiled,r02608,Connect to a supported accommodation service (SC2),0.5938,NEAR_DUP_REJECT
2344,2854,r02344,Tech Media & Telecom Roundup: Market Talk,r02854,Tech Media & Telecom Roundup: Market Talk,0.4844,NEAR_DUP_REJECT
2363,2496,r02363,Tech Media & Telecom Roundup: Market Talk,r02496,Tech Media & Telecom Roundup: Market Talk,0.4531,NEAR_DUP_REJECT
2363,2501,r02363,Tech Media & Telecom Roundup: Market Talk,r02501,Tech Media & Telecom Roundup: Market Talk,0.5156,NEAR_DUP_REJECT
2363,2535,r02363,Tech Media & Telecom Roundup: Market Talk,r02535,Tech Media & Telecom Roundup: Market Talk,0.5,NEAR_DUP_REJECT
2363,2585,r02363,Tech Media & Telecom Roundup: Market Talk,r02585,Tech Media & Telecom Roundup: Market Talk,0.4844,NEAR_DUP_REJECT
2363,2624,r02363,Tech Media & Telecom Roundup: Market Talk,r02624,Tech Media & Telecom Roundup: Market Talk,0.4844,NEAR_DUP_REJECT
2363,2867,r02363,Tech Media & Telecom Roundup: Market Talk,r02867,Tech Media & Telecom Roundup: Market Talk,0.625,NEAR_DUP_REJECT
2363,2890,r02363,Tech Media & Telecom Roundup: Market Talk,r02890,Tech Media & Telecom Roundup: Market Talk,0.5469,NEAR_DUP_REJECT
2363,2906,r02363,Tech Media & Telecom Roundup: Market Talk,r02906,Tech Media & Telecom Roundup: Market Talk,0.4375,NEAR_DUP_REJECT
2363,2967,r02363,Tech Media & Telecom Roundup: Market Talk,r02967,Tech Media & Telecom Roundup: Market Talk,0.5625,NEAR_DUP_REJECT
2363,3004,r02363,Tech Media & Telecom Roundup: Market Talk,r03004,Tech Media & Telecom Roundup: Market Talk,0.5625,NEAR_DUP_REJECT
2363,3083,r02363,Tech Media & Telecom Roundup: Market Talk,r03083,Tech Media & Telecom Roundup: Market Talk,0.5781,NEAR_DUP_REJECT
2363,3163,r02363,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.5938,NEAR_DUP_REJECT
2363,3286,r02363,Tech Media & Telecom Roundup: Market Talk,r03286,Tech Media & Telecom Roundup: Market Talk,0.5938,NEAR_DUP_REJECT
2363,3323,r02363,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.5625,NEAR_DUP_REJECT
2451,2523,r02451,3 Day Online Computer System Validation for Cloud and COTS Applications Training,r02523,3 Day Online Computer System Validation for Cloud and COTS Applications Training,0.4688,NEAR_DUP_REJECT
2460,3710,r02460,US announces criminal cases involving flow of technology information to Russia C,r03710,US Announces Criminal Cases Involving Flow of Technology Information to Russia C,0.3594,NEAR_DUP_REJECT
2478,3077,r02478,CBS Essentials: Tech,r03077,CBS Essentials: Tech,0.9844,NEAR_DUP_MERGE
2494,2501,r02494,Tech Media & Telecom Roundup: Market Talk,r02501,Tech Media & Telecom Roundup: Market Talk,0.6562,NEAR_DUP_REJECT
2494,2624,r02494,Tech Media & Telecom Roundup: Market Talk,r02624,Tech Media & Telecom Roundup: Market Talk,0.6406,NEAR_DUP_REJECT
2494,2890,r02494,Tech Media & Telecom Roundup: Market Talk,r02890,Tech Media & Telecom Roundup: Market Talk,0.5938,NEAR_DUP_REJECT
2494,2902,r02494,Tech Media & Telecom Roundup: Market Talk,r02902,Tech Media & Telecom Roundup: Market Talk,0.5469,NEAR_DUP_REJECT
2494,2906,r02494,Tech Media & Telecom Roundup: Market Talk,r02906,Tech Media & Telecom Roundup: Market Talk,0.6406,NEAR_DUP_REJECT
2494,2967,r02494,Tech Media & Telecom Roundup: Market Talk,r02967,Tech Media & Telecom Roundup: Market Talk,0.75,NEAR_DUP_REJECT
2494,3004,r02494,Tech Media & Telecom Roundup: Market Talk,r03004,Tech Media & Telecom Roundup: Market Talk,0.6875,NEAR_DUP_REJECT
2494,3052,r02494,Tech Media & Telecom Roundup: Market Talk,r03052,Tech Media & Telecom Roundup: Market Talk,0.6094,NEAR_DUP_REJECT
2494,3083,r02494,Tech Media & Telecom Roundup: Market Talk,r03083,Tech Media & Telecom Roundup: Market Talk,0.625,NEAR_DUP_REJECT
2494,3163,r02494,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.6562,NEAR_DUP_REJECT
2494,3286,r02494,Tech Media & Telecom Roundup: Market Talk,r03286,Tech Media & Telecom Roundup: Market Talk,0.6719,NEAR_DUP_REJECT
2494,3323,r02494,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.625,NEAR_DUP_REJECT
2494,3348,r02494,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.5156,NEAR_DUP_REJECT
2496,2501,r02496,Tech Media & Telecom Roundup: Market Talk,r02501,Tech Media & Telecom Roundup: Market Talk,0.5,NEAR_DUP_REJECT
2496,2535,r02496,Tech Media & Telecom Roundup: Market Talk,r02535,Tech Media & Telecom Roundup: Market Talk,0.4844,NEAR_DUP_REJECT
2496,2585,r02496,Tech Media & Telecom Roundup: Market Talk,r02585,Tech Media & Telecom Roundup: Market Talk,0.4844,NEAR_DUP_REJECT
2496,2624,r02496,Tech Media & Telecom Roundup: Market Talk,r02624,Tech Media & Telecom Roundup: Market Talk,0.5,NEAR_DUP_REJECT
2496,2890,r02496,Tech Media & Telecom Roundup: Market Talk,r02890,Tech Media & Telecom Roundup: Market Talk,0.3594,NEAR_DUP_REJECT
2496,2906,r02496,Tech Media & Telecom Roundup: Market Talk,r02906,Tech Media & Telecom Roundup: Market Talk,0.4219,NEAR_DUP_REJECT
2496,2967,r02496,Tech Media & Telecom Roundup: Market Talk,r02967,Tech Media & Telecom Roundup: Market Talk,0.4062,NEAR_DUP_REJECT
2496,2989,r02496,Tech Media & Telecom Roundup: Market Talk,r02989,Tech Media & Telecom Roundup: Market Talk,0.5156,NEAR_DUP_REJECT
2496,3004,r02496,Tech Media & Telecom Roundup: Market Talk,r03004,Tech Media & Telecom Roundup: Market Talk,0.4375,NEAR_DUP_REJECT
2496,3163,r02496,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.3906,NEAR_DUP_REJECT
2496,3348,r02496,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.4219,NEAR_DUP_REJECT
2496,3360,r02496,Tech Media & Telecom Roundup: Market Talk,r03360,Tech Media & Telecom Roundup: Market Talk,0.5156,NEAR_DUP_REJECT
2496,3439,r02496,Tech Media & Telecom Roundup: Market Talk,r03439,Tech Media & Telecom Roundup: Market Talk,0.4375,NEAR_DUP_REJECT
2501,2535,r02501,Tech Media & Telecom Roundup: Market Talk,r02535,Tech Media & Telecom Roundup: Market Talk,0.4531,NEAR_DUP_REJECT
2501,2585,r02501,Tech Media & Telecom Roundup: Market Talk,r02585,Tech Media & Telecom Roundup: Market Talk,0.4531,NEAR_DUP_REJECT
2501,2624,r02501,Tech Media & Telecom Roundup: Market Talk,r02624,Tech Media & Telecom Roundup: Market Talk,0.7188,NEAR_DUP_REJECT
2501,2890,r02501,Tech Media & Telecom Roundup: Market Talk,r02890,Tech Media & Telecom Roundup: Market Talk,0.625,NEAR_DUP_REJECT
2501,2902,r02501,Tech Media & Telecom Roundup: Market Talk,r02902,Tech Media & Telecom Roundup: Market Talk,0.6562,NEAR_DUP_REJECT
2501,2906,r02501,Tech Media & Telecom Roundup: Market Talk,r02906,Tech Media & Telecom Roundup: Market Talk,0.6875,NEAR_DUP_REJECT
2501,2967,r02501,Tech Media & Telecom Roundup: Market Talk,r02967,Tech Media & Telecom Roundup: Market Talk,0.6719,NEAR_DUP_REJECT
2501,3004,r02501,Tech Media & Telecom Roundup: Market Talk,r03004,Tech Media & Telecom Roundup: Market Talk,0.6719,NEAR_DUP_REJECT
2501,3052,r02501,Tech Media & Telecom Roundup: Market Talk,r03052,Tech Media & Telecom Roundup: Market Talk,0.8125,NEAR_DUP_REJECT
2501,3083,r02501,Tech Media & Telecom Roundup: Market Talk,r03083,Tech Media & Telecom Roundup: Market Talk,0.6094,NEAR_DUP_REJECT
2501,3163,r02501,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.6406,NEAR_DUP_REJECT
2501,3286,r02501,Tech Media & Telecom Roundup: Market Talk,r03286,Tech Media & Telecom Roundup: Market Talk,0.6406,NEAR_DUP_REJECT
2501,3323,r02501,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.6094,NEAR_DUP_REJECT
2501,3348,r02501,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.6406,NEAR_DUP_REJECT
2532,2537,r02532,Exclusive: Amazon has drawn thousands to try its AI service competing with Micro,r02537,Amazon has drawn thousands to try its AI service competing with Microsoft Google,0.7812,NEAR_DUP_REJECT
2535,2585,r02535,Tech Media & Telecom Roundup: Market Talk,r02585,Tech Media & Telecom Roundup: Market Talk,0.5156,NEAR_DUP_REJECT
2535,2624,r02535,Tech Media & Telecom Roundup: Market Talk,r02624,Tech Media & Telecom Roundup: Market Talk,0.4844,NEAR_DUP_REJECT
2535,2890,r02535,Tech Media & Telecom Roundup: Market Talk,r02890,Tech Media & Telecom Roundup: Market Talk,0.3594,NEAR_DUP_REJECT
2535,2902,r02535,Tech Media & Telecom Roundup: Market Talk,r02902,Tech Media & Telecom Roundup: Market Talk,0.4531,NEAR_DUP_REJECT
2535,2906,r02535,Tech Media & Telecom Roundup: Market Talk,r02906,Tech Media & Telecom Roundup: Market Talk,0.4375,NEAR_DUP_REJECT
2535,2967,r02535,Tech Media & Telecom Roundup: Market Talk,r02967,Tech Media & Telecom Roundup: Market Talk,0.4219,NEAR_DUP_REJECT
2535,2989,r02535,Tech Media & Telecom Roundup: Market Talk,r02989,Tech Media & Telecom Roundup: Market Talk,0.5,NEAR_DUP_REJECT
2535,3004,r02535,Tech Media & Telecom Roundup: Market Talk,r03004,Tech Media & Telecom Roundup: Market Talk,0.4688,NEAR_DUP_REJECT
2535,3052,r02535,Tech Media & Telecom Roundup: Market Talk,r03052,Tech Media & Telecom Roundup: Market Talk,0.5312,NEAR_DUP_REJECT
2535,3163,r02535,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.4531,NEAR_DUP_REJECT
2535,3348,r02535,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.4531,NEAR_DUP_REJECT
2535,3360,r02535,Tech Media & Telecom Roundup: Market Talk,r03360,Tech Media & Telecom Roundup: Market Talk,0.4688,NEAR_DUP_REJECT
2535,3439,r02535,Tech Media & Telecom Roundup: Market Talk,r03439,Tech Media & Telecom Roundup: Market Talk,0.4375,NEAR_DUP_REJECT
2578,2600,r02578,More Brazilian Firms Are Turning to Hybrid Clouds for Help,r02600,Cautious U.S. Firms Still Seeking Benefits of Hybrid Clouds,0.6719,NEAR_DUP_REJECT
2585,2624,r02585,Tech Media & Telecom Roundup: Market Talk,r02624,Tech Media & Telecom Roundup: Market Talk,0.5,NEAR_DUP_REJECT
2585,2890,r02585,Tech Media & Telecom Roundup: Market Talk,r02890,Tech Media & Telecom Roundup: Market Talk,0.3594,NEAR_DUP_REJECT
2585,2906,r02585,Tech Media & Telecom Roundup: Market Talk,r02906,Tech Media & Telecom Roundup: Market Talk,0.3906,NEAR_DUP_REJECT
2585,2967,r02585,Tech Media & Telecom Roundup: Market Talk,r02967,Tech Media & Telecom Roundup: Market Talk,0.4062,NEAR_DUP_REJECT
2585,3004,r02585,Tech Media & Telecom Roundup: Market Talk,r03004,Tech Media & Telecom Roundup: Market Talk,0.4531,NEAR_DUP_REJECT
2585,3163,r02585,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.4375,NEAR_DUP_REJECT
2624,2890,r02624,Tech Media & Telecom Roundup: Market Talk,r02890,Tech Media & Telecom Roundup: Market Talk,0.5469,NEAR_DUP_REJECT
2624,2902,r02624,Tech Media & Telecom Roundup: Market Talk,r02902,Tech Media & Telecom Roundup: Market Talk,0.6719,NEAR_DUP_REJECT
2624,2906,r02624,Tech Media & Telecom Roundup: Market Talk,r02906,Tech Media & Telecom Roundup: Market Talk,0.7031,NEAR_DUP_REJECT
2624,2967,r02624,Tech Media & Telecom Roundup: Market Talk,r02967,Tech Media & Telecom Roundup: Market Talk,0.6875,NEAR_DUP_REJECT
2624,2989,r02624,Tech Media & Telecom Roundup: Market Talk,r02989,Tech Media & Telecom Roundup: Market Talk,0.5312,NEAR_DUP_REJECT
2624,3004,r02624,Tech Media & Telecom Roundup: Market Talk,r03004,Tech Media & Telecom Roundup: Market Talk,0.7188,NEAR_DUP_REJECT
2624,3052,r02624,Tech Media & Telecom Roundup: Market Talk,r03052,Tech Media & Telecom Roundup: Market Talk,0.75,NEAR_DUP_REJECT
2624,3083,r02624,Tech Media & Telecom Roundup: Market Talk,r03083,Tech Media & Telecom Roundup: Market Talk,0.6094,NEAR_DUP_REJECT
2624,3163,r02624,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.6406,NEAR_DUP_REJECT
2624,3286,r02624,Tech Media & Telecom Roundup: Market Talk,r03286,Tech Media & Telecom Roundup: Market Talk,0.625,NEAR_DUP_REJECT
2624,3323,r02624,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.6094,NEAR_DUP_REJECT
2624,3348,r02624,Tech Media & Telecom Roundup: Market Talk,r03348,Tech Media & Telecom Roundup: Market Talk,0.6094,NEAR_DUP_REJECT
2624,3360,r02624,Tech Media & Telecom Roundup: Market Talk,r03360,Tech Media & Telecom Roundup: Market Talk,0.5469,NEAR_DUP_REJECT
2624,3374,r02624,Tech Media & Telecom Roundup: Market Talk,r03374,Tech Media & Telecom Roundup: Market Talk,0.5312,NEAR_DUP_REJECT
2624,3439,r02624,Tech Media & Telecom Roundup: Market Talk,r03439,Tech Media & Telecom Roundup: Market Talk,0.5,NEAR_DUP_REJECT
2820,3957,r02820,Best VoIP Services (July 2023),r03957,Best VoIP Services (October 2023),0.7188,NEAR_DUP_REJECT
2852,3920,r02852,411 phone number is going out of service for millions of Americans,r03920,411 is going out of service for millions of Americans,0.9219,NEAR_DUP_MERGE
2867,2890,r02867,Tech Media & Telecom Roundup: Market Talk,r02890,Tech Media & Telecom Roundup: Market Talk,0.4688,NEAR_DUP_REJECT
2867,2967,r02867,Tech Media & Telecom Roundup: Market Talk,r02967,Tech Media & Telecom Roundup: Market Talk,0.625,NEAR_DUP_REJECT
2867,3083,r02867,Tech Media & Telecom Roundup: Market Talk,r03083,Tech Media & Telecom Roundup: Market Talk,0.5469,NEAR_DUP_REJECT
2867,3163,r02867,Tech Media & Telecom Roundup: Market Talk,r03163,Tech Media & Telecom Roundup: Market Talk,0.5625,NEAR_DUP_REJECT
2867,3286,r02867,Tech Media & Telecom Roundup: Market Talk,r03286,Tech Media & Telecom Roundup: Market Talk,0.5312,NEAR_DUP_REJECT
2867,3323,r02867,Tech Media & Telecom Roundup: Market Talk,r03323,Tech Media & Telecom Roundup: Market Talk,0.5312,NEAR_DUP_REJECT
2890,2902,r02890,Tech Media & Telecom Roundup: Market Talk,r02902,Tech Media & Telecom Roundup: Market Talk,0.5469,NEAR_DUP_REJECT
2890,2906,r02890,Tech Media & Telecom Roundup: Market Talk,r02906,Tech Media & Telecom Roundup: Market Talk,0.5312,NEAR_DUP_REJECT
2890,2967,r02890,Tech Media & Telecom Roundup: Market Talk,r02967,Tech Media & Telecom Roundup: Market Talk,0.6406,NEAR_DUP_REJECT
2890,3004,r02890,Tech Media & Telecom Roundup: Market Talk,r03004,Tech Media & Telecom Roundup: Market Talk,0.625,NEAR_DUP_REJECT
